instance_idx,box_idx,onnx_file,vnnlib_file,ground_truth,method,verdict,q,coverage,epsilon_total,amls_bounded_eps_2_upper,flow_train_s,verify_s,wall_s,error,timestamp
125,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,15.169104,1.0000,1.0000e-03,,29.2,0.1,29.3,,2026-05-06T20:45:12.823673+00:00
126,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.119658,1.0000,1.0000e-03,,29.0,0.1,29.1,,2026-05-06T20:46:04.805050+00:00
127,0,ACASXU_run2a_4_1_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.429904,0.9990,1.0000e-03,,28.5,0.1,28.6,,2026-05-06T20:46:56.202393+00:00
128,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_2.vnnlib,unsat,is_tilted,UNKNOWN,7.274476,1.0000,1.0000e-03,,28.8,0.1,28.9,,2026-05-06T20:47:25.319721+00:00
129,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,3.709401,0.9995,1.0000e-03,,28.1,0.1,28.2,,2026-05-06T20:48:16.277653+00:00
130,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,5.635188,1.0000,1.0000e-03,,28.6,0.1,28.7,,2026-05-06T20:49:07.759195+00:00
131,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,7.274476,1.0000,1.0000e-03,,28.4,0.1,28.5,,2026-05-06T20:49:58.672703+00:00
132,0,ACASXU_run2a_4_4_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.120467,1.0000,1.0000e-03,,29.6,0.1,29.7,,2026-05-06T20:50:50.908075+00:00
133,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,8.699628,0.9995,1.0000e-03,,29.4,0.1,29.5,,2026-05-06T20:51:20.690388+00:00
134,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.823137,0.9995,1.0000e-03,,29.3,0.1,29.4,,2026-05-06T20:52:12.663846+00:00
135,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.358574,1.0000,1.0000e-03,,28.9,0.1,29.0,,2026-05-06T20:53:04.293116+00:00
136,0,ACASXU_run2a_3_7_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,15.688783,1.0000,1.0000e-03,,29.7,0.1,29.8,,2026-05-06T20:53:59.763221+00:00
137,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,10.662302,1.0000,1.0000e-03,,30.0,0.1,30.1,,2026-05-06T20:54:30.106775+00:00
138,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.176224,0.9990,1.0000e-03,,28.6,0.1,28.7,,2026-05-06T20:55:21.818413+00:00
139,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.339591,1.0000,1.0000e-03,,28.6,0.1,28.7,,2026-05-06T20:56:13.440094+00:00
140,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.496861,1.0000,1.0000e-03,,28.4,0.1,28.5,,2026-05-06T20:57:09.438654+00:00
141,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,6.735633,1.0000,1.0000e-03,,29.2,0.1,29.3,,2026-05-06T20:58:01.484299+00:00
142,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,9.462578,1.0000,1.0000e-03,,28.5,0.1,28.6,,2026-05-06T20:58:30.323068+00:00
143,0,ACASXU_run2a_4_6_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,9.180662,1.0000,1.0000e-03,,28.6,0.1,28.7,,2026-05-06T20:59:21.791063+00:00
144,0,ACASXU_run2a_2_1_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,5.900676,0.9995,1.0000e-03,,28.0,0.1,28.1,,2026-05-06T21:00:12.662632+00:00
145,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.205994,1.0000,1.0000e-03,,28.6,0.1,28.7,,2026-05-06T21:01:04.280087+00:00
146,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,7.911792,1.0000,1.0000e-03,,29.5,0.1,29.6,,2026-05-06T21:01:34.133196+00:00
147,0,ACASXU_run2a_2_4_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.337536,1.0000,1.0000e-03,,28.9,0.1,29.0,,2026-05-06T21:02:26.042247+00:00
148,0,ACASXU_run2a_1_8_batch_2000.onnx,prop_4.vnnlib,sat,is_tilted,UNKNOWN,4.037179,0.9995,1.0000e-03,,28.2,0.1,28.3,,2026-05-06T21:02:54.574844+00:00
149,0,ACASXU_run2a_5_9_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.049661,1.0000,1.0000e-03,,28.6,0.1,28.7,,2026-05-06T21:03:46.213218+00:00
150,0,ACASXU_run2a_4_5_batch_2000.onnx,prop_10.vnnlib,unsat,is_tilted,UNSAT,0.064316,1.0000,1.0000e-03,,28.6,0.4,29.0,,2026-05-06T21:05:46.940656+00:00
151,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,5.453314,1.0000,1.0000e-03,,28.5,0.1,28.5,,2026-05-06T21:06:38.428647+00:00
152,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_4.vnnlib,sat,is_tilted,UNKNOWN,3.888430,0.9995,1.0000e-03,,28.6,0.1,28.6,,2026-05-06T21:07:07.297834+00:00
153,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,7.186540,1.0000,1.0000e-03,,27.9,0.1,28.0,,2026-05-06T21:07:58.058129+00:00
154,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,48.501675,1.0000,1.0000e-03,,28.5,0.1,28.6,,2026-05-06T21:08:26.833324+00:00
155,0,ACASXU_run2a_3_6_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.365845,1.0000,1.0000e-03,,28.0,0.1,28.1,,2026-05-06T21:09:17.888341+00:00
156,0,ACASXU_run2a_1_2_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.004138,1.0000,1.0000e-03,,28.4,0.1,28.5,,2026-05-06T21:10:09.322394+00:00
157,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.860706,0.9990,1.0000e-03,,28.5,0.1,28.6,,2026-05-06T21:11:00.355665+00:00
158,0,ACASXU_run2a_5_8_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.395197,0.9990,1.0000e-03,,28.9,0.1,29.0,,2026-05-06T21:11:59.942365+00:00
159,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,28.999592,0.9990,1.0000e-03,,30.1,0.1,30.2,,2026-05-06T21:12:30.422295+00:00
160,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,11.120444,0.9995,1.0000e-03,,28.6,0.1,28.8,,2026-05-06T21:12:59.448191+00:00
161,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,5.614294,1.0000,1.0000e-03,,29.8,0.1,30.0,,2026-05-06T21:14:00.026387+00:00
162,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.821472,0.9995,1.0000e-03,,30.1,0.1,30.3,,2026-05-06T21:15:00.380204+00:00
163,0,ACASXU_run2a_4_9_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,16.941336,0.9990,1.0000e-03,,26.7,0.1,26.8,,2026-05-06T21:15:27.438456+00:00
164,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,7.212758,1.0000,1.0000e-03,,28.6,0.1,28.7,,2026-05-06T21:16:18.903327+00:00
165,0,ACASXU_run2a_1_5_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,3.972714,0.9995,1.0000e-03,,29.9,0.1,30.0,,2026-05-06T21:17:19.559375+00:00
166,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,3.984258,1.0000,1.0000e-03,,30.0,0.1,30.1,,2026-05-06T21:18:20.185540+00:00
167,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,11.257613,1.0000,1.0000e-03,,30.5,0.1,30.6,,2026-05-06T21:18:50.990789+00:00
168,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,5.455412,0.9995,1.0000e-03,,25.8,0.1,25.9,,2026-05-06T21:19:46.895840+00:00
169,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,15.169104,1.0000,1.0000e-03,,26.5,0.1,26.6,,2026-05-06T21:20:38.219170+00:00
170,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,4.628134,1.0000,1.0000e-03,,30.1,0.1,30.2,,2026-05-06T21:21:33.127496+00:00
171,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.544908,0.9995,1.0000e-03,,29.6,0.1,29.8,,2026-05-06T21:22:33.592815+00:00
172,0,ACASXU_run2a_2_9_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.591505,1.0000,1.0000e-03,,29.6,0.1,29.8,,2026-05-06T21:23:29.168070+00:00
173,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,8.699628,0.9995,1.0000e-03,,30.3,0.1,30.4,,2026-05-06T21:24:25.045597+00:00
174,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.004837,0.9990,1.0000e-03,,25.6,0.1,25.8,,2026-05-06T21:25:20.976084+00:00
175,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,10.990327,1.0000,1.0000e-03,,29.8,0.1,29.9,,2026-05-06T21:26:21.573260+00:00
176,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_3.vnnlib,sat,is_tilted,UNKNOWN,4.384354,1.0000,1.0000e-03,,29.3,0.1,29.4,,2026-05-06T21:26:51.223946+00:00
177,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.285484,1.0000,1.0000e-03,,29.6,0.1,29.7,,2026-05-06T21:27:51.521314+00:00
178,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_2.vnnlib,unsat,is_tilted,UNKNOWN,10.324744,1.0000,1.0000e-03,,27.8,0.1,27.9,,2026-05-06T21:28:19.619858+00:00
179,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_2.vnnlib,sat,is_tilted,UNKNOWN,8.686570,1.0000,1.0000e-03,,27.4,0.1,27.5,,2026-05-06T21:28:47.317301+00:00
180,0,ACASXU_run2a_2_3_batch_2000.onnx,prop_4.vnnlib,unsat,is_tilted,UNSAT,4.024890,0.9995,1.0000e-03,,27.1,0.1,27.2,,2026-05-06T21:29:37.082672+00:00
181,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,3.702073,0.9995,1.0000e-03,,28.6,0.1,28.6,,2026-05-06T21:30:28.410089+00:00
182,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_4.vnnlib,sat,is_tilted,UNKNOWN,3.840337,0.9995,1.0000e-03,,26.9,0.1,27.0,,2026-05-06T21:30:55.673127+00:00
183,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,4.777421,1.0000,1.0000e-03,,28.2,0.1,28.3,,2026-05-06T21:31:52.030821+00:00
184,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_1.vnnlib,unsat,is_tilted,UNSAT,48.501675,1.0000,1.0000e-03,,29.4,0.1,29.5,,2026-05-06T21:32:48.375487+00:00
185,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_3.vnnlib,unsat,is_tilted,UNSAT,5.044272,1.0000,1.0000e-03,,29.1,0.1,29.2,,2026-05-06T21:33:40.471172+00:00
